ages,gender,religion,role,agr_bhv,rel_fnt,hst_twd_for,lvl_rct_act,crt_agr_lvl,is_current_threat
37,0,0,2,0.211039482,0.489502934,0.38178311,0.855443692,0.860319356,0
30,0,0,2,0.077884159,0.335211074,0.599851023,0.018259239,0.184991413,0
30,0,0,2,0.019518487,0.405136487,0.62648183,0.563226375,0.052386368,0
31,0,0,2,0.413723967,0.818350191,0.690808184,0.420610419,0.797154558,0
37,0,1,0,0.981711767,0.216196245,0.273997895,0.246044635,0.071910975,0
38,0,0,2,0.131967399,0.951848998,0.266862034,0.346906186,0.580248358,0
40,0,0,0,0.457474755,0.777710203,0.442142579,0.845766839,0.937759192,1
37,0,0,0,0.73161172,0.68288361,0.015367559,0.551002995,0.088942767,1
25,1,0,1,0.583439644,0.77870861,0.097963211,0.760190529,0.620906265,0
36,0,0,2,0.181462632,0.859643276,0.44854534,0.098716256,0.131437128,0
41,0,0,3,0.535256734,0.184038847,0.82932492,0.626417188,0.761695269,1
28,0,0,1,0.443525593,0.910033626,0.500830024,0.133096147,0.781399884,0
35,1,0,0,0.560294408,0.629599028,0.202339599,0.293734324,0.930294667,1
42,0,0,1,0.946026208,0.892010434,0.146228762,0.297150048,0.657480041,0
44,0,0,0,0.460499645,0.689625315,0.357992566,0.017649794,0.478140988,0
37,0,0,0,0.236668433,0.774399028,0.596099281,0.105698454,0.580872151,1
39,0,0,0,0.813962307,0.877308786,0.042339234,0.407000368,0.284537763,0
28,0,0,1,0.161030443,0.203228449,0.330709655,0.910751881,0.398903754,0
38,0,0,2,0.01483635,0.498868664,0.817890952,0.504200015,0.566409467,0
40,0,0,3,0.438776,0.462760164,0.046178137,0.748214606,0.783487568,0
37,0,1,0,0.997761511,0.417920224,0.112061611,0.62912417,0.501655383,0
39,0,0,0,0.943960727,0.681783884,0.938971738,0.72644893,0.589090853,0
42,0,0,0,0.85863303,0.752166915,0.082002891,0.763979556,0.800952513,0
40,0,0,3,0.80459898,0.341294087,0.022378471,0.817643911,0.54679388,0
37,0,0,3,0.260729136,0.715698422,0.149042093,0.963099976,0.684793672,0
38,0,0,0,0.808832697,0.17014498,0.431017852,0.167574228,0.962216523,0
40,0,0,0,0.380245192,0.569215195,0.016883105,0.023393478,0.757188244,0
39,0,0,3,0.189346973,0.525015836,0.599057899,0.651539213,0.09219576,1
33,0,0,2,0.87024632,0.153887008,0.580364383,0.225220103,0.308323163,1
37,1,0,2,0.680743058,0.153180112,0.66867001,0.99068457,0.631496624,0
35,0,0,1,0.915783654,0.570318896,0.305921423,0.264838427,0.170436187,0
35,0,0,1,0.597819071,0.867243517,0.956376494,0.335344221,0.823952525,0
37,0,0,2,0.826352306,0.043588333,0.529939919,0.285861335,0.10222812,1
32,0,0,0,0.326188438,0.561538431,0.397797027,0.087511515,0.245416652,0
29,0,0,0,0.925274461,0.473858648,0.1895025,0.827720011,0.884293206,1
29,0,0,0,0.300395492,0.512381325,0.263622143,0.87909862,0.950572825,0
34,0,0,2,0.362536306,0.630400809,0.09391675,0.294647728,0.902918966,0
48,0,0,0,0.69461355,0.006955264,0.81003441,0.994315426,0.340696014,1
37,0,0,0,0.855597559,0.84349098,0.900485899,0.338862305,0.003578785,0
39,0,1,0,0.314040121,0.942318464,0.042519368,0.13336479,0.331682201,0
27,1,0,1,0.077193477,0.413529918,0.377129415,0.71150244,0.08898833,0
39,0,0,0,0.593400836,0.894639682,0.679931367,0.382063051,0.479213039,0
31,0,0,1,0.922751098,0.975440788,0.525092704,0.730657146,0.104931284,0
26,0,0,0,0.052754233,0.096603353,0.226934179,0.635351419,0.788570424,0
38,0,1,1,0.080308021,0.099594047,0.230297068,0.166047469,0.335924286,1
34,0,0,2,0.037337436,0.470390727,0.061836315,0.031406444,0.071603131,1
32,0,0,3,0.667242613,0.41854668,0.775023902,0.138686837,0.01227732,0
33,0,0,1,0.095550264,0.179161675,0.572527196,0.179987302,0.308985367,0
36,0,1,0,0.465263261,0.085107136,0.65987895,0.27906296,0.79374026,0
31,0,0,0,0.174114009,0.759972863,0.023685828,0.02282628,0.449146478,0
35,0,0,1,0.566381178,0.389377922,0.011826434,0.587414274,0.954446827,0
36,0,0,0,0.648010949,0.577422079,0.936273286,0.353997154,0.06636829,0
39,0,0,3,0.238666608,0.270607894,0.699682226,0.504895543,0.149513456,0
46,1,1,3,0.347670277,0.596921604,0.757436585,0.198958974,0.376284427,0
34,0,0,2,0.887993757,0.85829881,0.035912932,0.325227821,0.781694366,0
28,1,1,0,0.875444068,0.90820634,0.729599971,0.833635929,0.162520311,0
21,0,0,0,0.699011536,0.946633485,0.814122124,0.903412021,0.395996124,0
36,0,0,1,0.908770131,0.789497412,0.195562208,0.885155689,0.883204933,0
37,0,1,1,0.550079203,0.310053215,0.402309121,0.726362665,0.793169535,0
39,0,0,2,0.543827669,0.417706513,0.431333949,0.792969977,0.77239871,0
33,0,0,2,0.161924318,0.952816533,0.68568273,0.593811924,0.380754525,0
34,0,0,2,0.199832139,0.49004093,0.92083771,0.643492645,0.934161821,0
37,0,0,1,0.831552421,0.370556939,0.423112593,0.454560801,0.272257058,0
38,0,0,2,0.645383026,0.670722714,0.959179215,0.289750954,0.456798777,0
37,0,1,0,0.453805028,0.074458631,0.221118228,0.210308015,0.54205034,0
43,0,0,0,0.936872342,0.816237715,0.516865677,0.572575861,0.4478277,0
33,0,0,1,0.85797197,0.730016044,0.116723137,0.105849017,0.108927398,0
36,0,1,3,0.390845231,0.765177445,0.069936574,0.993412104,0.469053242,0
34,0,0,0,0.491066645,0.778760611,0.826970719,0.620447114,0.320744773,0
41,0,0,2,0.818888976,0.133943803,0.011316785,0.708883066,0.706065591,0
37,0,0,1,0.424087571,0.850660599,0.833944229,0.846140262,0.470797951,0
44,0,1,0,0.065469032,0.362623418,0.376040245,0.888734668,0.137234284,1
34,0,0,0,0.19203946,0.948935549,0.995841342,0.473267428,0.366645778,0
32,0,1,2,0.000198134,0.663053716,0.235235038,0.626295003,0.775739116,0
39,1,0,0,0.144854292,0.436872897,0.246580679,0.935857483,0.631665476,0
33,0,0,0,0.074333682,0.362214615,0.077497933,0.210220451,0.500739266,0
32,0,0,1,0.174674165,0.360456468,0.904159754,0.806359665,0.026685743,0
39,0,0,2,0.514418128,0.124809001,0.269633126,0.227729508,0.707873833,1
34,0,0,2,0.659251482,0.403232708,0.161295682,0.557117103,0.80045286,0
25,0,0,2,0.244428787,0.792097534,0.065959106,0.174720293,0.602737816,1
38,0,0,0,0.440449512,0.202392402,0.924086508,0.220908528,0.854211561,0
40,0,1,0,0.7566879,0.492184903,0.639074381,0.427646445,0.755529713,1
28,0,0,0,0.787537418,0.03393462,0.588103322,0.103685246,0.735843513,0
35,0,0,1,0.495003378,0.788737734,0.958258726,0.800023165,0.260039891,1
29,0,0,0,0.483253148,0.055610497,0.275064447,0.261019531,0.116823213,1
33,1,0,0,0.527335052,0.617042393,0.66077977,0.285337043,0.764632519,0
44,0,0,1,0.460569555,0.229566819,0.452451993,0.585906937,0.290845556,0
31,1,0,2,0.729384071,0.394315489,0.723771694,0.656387171,0.883561633,1
29,0,0,1,0.007335744,0.566327229,0.274666731,0.897737085,0.352206116,0
52,0,1,0,0.687378625,0.119789266,0.323175484,0.242741535,0.882983425,0
36,0,0,3,0.502063694,0.670206516,0.635379954,0.657363399,0.65567641,0
32,0,0,3,0.657838224,0.767530119,0.224108316,0.519253744,0.387294413,0
27,0,0,0,0.911622278,0.210181682,0.761968038,0.803008828,0.538526982,1
31,0,1,1,0.120103025,0.195243071,0.897451924,0.766581076,0.970445186,0
34,0,0,0,0.2618858,0.670736941,0.342695347,0.581702638,0.897976771,0
39,0,0,1,0.497539621,0.783044609,0.939626343,0.3466066,0.958437858,1
40,1,0,3,0.289399397,0.806975295,0.581623764,0.045907996,0.618378232,1
33,0,0,0,0.882084932,0.901827821,0.59870477,0.627035292,0.662330583,0
32,1,0,0,0.172929587,0.628026244,0.913818598,0.173094361,0.807416475,0
22,0,1,0,0.254540796,0.120164293,0.284605761,0.654641534,0.793520015,0
40,0,0,1,0.827127894,0.458297295,0.547867248,0.267613122,0.297464955,1
39,0,0,0,0.870769587,0.770331658,0.207381411,0.681309891,0.045250898,0
35,0,0,0,0.656548327,0.906661831,0.845756379,0.256532927,0.093973359,0
40,0,0,0,0.599836792,0.177944048,0.604695125,0.653760541,0.379811388,1
28,0,0,1,0.373081084,0.262220855,0.433592907,0.26250452,0.883475128,1
29,0,0,0,0.298523305,0.366672691,0.043334006,0.218589711,0.344977944,1
41,0,0,2,0.383218758,0.036785284,0.522312976,0.611912267,0.330948821,1
37,0,0,1,0.753508962,0.736934007,0.846914961,0.493627685,0.251964337,0
38,0,0,0,0.549543642,0.12253501,0.655004309,0.476857041,0.372706774,0
36,0,0,0,0.286210047,0.639000353,0.918025174,0.926870071,0.380214452,0
36,0,0,0,0.216295365,0.951712175,0.76176509,0.216851853,0.756329882,0
29,0,0,0,0.846944007,0.901221126,0.002568282,0.416046814,0.277576903,1
38,0,0,0,0.520280709,0.499749034,0.353527371,0.91956454,0.539468081,1
32,0,0,2,0.335945074,0.296693999,0.890449872,0.603745877,0.373059568,1
40,0,1,0,0.56493731,0.978419156,0.866337391,0.420630875,0.296592808,0
37,0,0,1,0.866984828,0.538431637,0.124525904,0.971068323,0.301825613,0
44,0,0,2,0.105798385,0.691121818,0.368139096,0.772684221,0.44973157,0
31,0,0,1,0.797889086,0.091843404,0.741520596,0.997054432,0.532979329,0
31,1,0,2,0.697815578,0.763244207,0.7539922,0.840253538,0.996676033,0
36,0,1,2,0.871001656,0.758066229,0.968905138,0.715769499,0.965879241,0
38,0,0,0,0.982204516,0.033823948,0.893575682,0.609258912,0.35696807,0
40,0,0,0,0.895219753,0.334004387,0.470185669,0.401804369,0.11964398,1
42,0,0,0,0.632638597,0.43881224,0.440901949,0.292306799,0.082764377,0
34,0,0,1,0.501209614,0.198371308,0.32179175,0.164142242,0.822449765,0
36,0,0,0,0.658335886,0.611407312,0.171889872,0.505402918,0.068223954,1
30,0,1,1,0.636476388,0.98904245,0.050608644,0.899667089,0.30835844,1
28,0,0,0,0.413101232,0.070066565,0.116538551,0.957828331,0.743349327,0
34,1,0,0,0.971797111,0.657800119,0.66616133,0.146286874,0.726956063,0
37,0,0,0,0.815047599,0.071716609,0.973111201,0.631899921,0.565056187,0
30,0,0,0,0.193637559,0.450396506,0.300953636,0.272648517,0.726322617,0
33,0,0,0,0.917855437,0.99088638,0.851009257,0.813572791,0.371943179,1
33,0,0,0,0.641131302,0.621844071,0.134851124,0.252603006,0.516362395,0
38,0,0,0,0.993795835,0.196918219,0.037803715,0.87572139,0.139607451,1
38,0,0,1,0.086389251,0.10825643,0.849556772,0.865309445,0.653097121,0
45,0,0,0,0.478196021,0.625769699,0.347845457,0.088857381,0.925946666,0
39,1,0,1,0.950984571,0.733109088,0.194076193,0.31349887,0.37381112,0
38,0,1,0,0.72594634,0.872576093,0.001031793,0.583749195,0.10674042,1
35,0,0,0,0.749534899,0.162943015,0.547112353,0.573131589,0.650963095,1
42,0,0,1,0.752753968,0.299296167,0.683000163,0.909819589,0.659080383,0
40,0,0,1,0.303328042,0.171872632,0.07150564,0.647422436,0.73499873,1
34,0,1,0,0.732757488,0.103403903,0.847046383,0.305222146,0.660482184,0
40,0,0,0,0.862218345,0.160605523,0.548754826,0.943192308,0.43963557,0
40,0,0,2,0.482390955,0.478637266,0.192195101,0.163297014,0.938905022,0
37,0,0,3,0.659818339,0.221512226,0.432291519,0.49799891,0.810946512,0
35,0,1,3,0.205009139,0.189758877,0.833577257,0.432901969,0.683888154,0
37,0,0,0,0.252314801,0.527522661,0.167681865,0.805812632,0.086490681,0
44,1,0,0,0.091967908,0.07676232,0.018026107,0.364961424,0.129749084,0
35,0,0,1,0.581979237,0.994796514,0.253495255,0.815224262,0.450356593,0
35,0,0,0,0.731752352,0.735180318,0.339715873,0.614766084,0.220471876,0
34,0,0,1,0.073749101,0.825823196,0.599242179,0.156270471,0.328872225,1
36,0,0,0,0.962369181,0.229428661,0.306475473,0.066105148,0.227077512,1
38,0,0,0,0.494673985,0.65515292,0.514535473,0.576822193,0.379419365,0
36,0,1,3,0.738964352,0.003827747,0.439924522,0.864699699,0.988269081,1
35,0,0,0,0.518151936,0.820945941,0.664374186,0.165617294,0.001073957,0
34,0,0,0,0.444420898,0.493079582,0.529737123,0.89919446,0.121255752,0
32,0,1,1,0.595300905,0.503979435,0.621179353,0.331799331,0.481444273,1
30,0,0,0,0.722134856,0.278590404,0.406159842,0.934623607,0.464916899,1
32,1,0,2,0.325425815,0.864114935,0.766935171,0.719633618,0.215772305,0
38,0,0,2,0.047306824,0.742449217,0.444686775,0.696631452,0.121349303,0
34,0,0,1,0.901041722,0.141101693,0.554999095,0.86416436,0.563599321,0
37,0,0,0,0.26652138,0.730668144,0.929344306,0.110887326,0.228425326,0
35,0,0,2,0.14000558,0.479752211,0.479766989,0.256223803,0.858424336,1
36,0,0,2,0.39860172,0.316214935,0.701652001,0.102683078,0.822434175,0
32,0,0,2,0.96935282,0.095105915,0.154608054,0.767605905,0.618815051,0
35,0,0,0,0.139223746,0.800546817,0.96234256,0.927909436,0.871194519,0
41,0,0,0,0.692906174,0.171613002,0.30786444,0.328826403,0.930572316,1
33,0,0,0,0.759211866,0.614303393,0.295440993,0.388922377,0.775784165,0
40,0,0,0,0.590599207,0.694322636,0.729689839,0.199914021,0.770123709,0
22,0,1,2,0.594427447,0.459075222,0.073007201,0.999164281,0.98484377,1
29,0,0,1,0.784210124,0.78495478,0.605045716,0.150343382,0.452992907,0
36,0,0,0,0.438803274,0.669427755,0.813836845,0.747956457,0.359506648,0
35,0,0,0,0.120986764,0.229674874,0.138088114,0.487925576,0.05685098,0
36,0,1,1,0.208235962,0.844719979,0.57157015,0.623049123,0.174461599,0
44,1,0,0,0.86025318,0.622920248,0.687860524,0.201997956,0.290688416,1
39,0,1,2,0.88579149,0.833320065,0.205085591,0.895829129,0.701116554,0
30,0,0,0,0.397251782,0.066837179,0.6157728,0.395291516,0.902452538,0
39,0,0,3,0.405370331,0.297697035,0.643288387,0.490878866,0.265245996,1
37,1,0,1,0.307688039,0.814519903,0.763202494,0.720146978,0.212641073,0
34,0,0,3,0.780754751,0.961105691,0.842752259,0.365456944,0.610388138,0
33,0,0,0,0.617410775,0.468312336,0.258630934,0.255678239,0.86543732,1
30,0,0,2,0.275481509,0.238572507,0.273182968,0.39154162,0.314055644,0
40,0,0,2,0.274159216,0.637470978,0.419046963,0.990689604,0.55354511,0
46,1,0,0,0.463890992,0.067571148,0.758886332,0.64083103,0.64357577,0
31,0,0,2,0.428479329,0.837997014,0.485731469,0.652935684,0.851846478,0
42,0,0,0,0.227933835,0.441659502,0.833229508,0.607600068,0.189470169,0
42,0,0,2,0.481027063,0.817725058,0.635292914,0.023488458,0.751466231,0
37,1,1,3,0.966647544,0.19289498,0.879286152,0.311774521,0.393545818,0
41,0,0,0,0.073508379,0.698421886,0.920211686,0.402255743,0.903910168,0
36,0,0,1,0.964455121,0.596721244,0.103199106,0.315113972,0.53520843,0
37,0,0,1,0.808833864,0.548173697,0.536279055,0.421019475,0.772011388,0
37,0,1,0,0.329675868,0.026706998,0.579601896,0.697019607,0.071398422,1
41,0,0,0,0.57926466,0.064259089,0.804669735,0.5040794,0.45938266,0
34,0,1,2,0.158707961,0.07639803,0.394507729,0.012140671,0.680784423,0
35,0,1,0,0.495373964,0.810006412,0.535488961,0.726257896,0.863837238,0
35,0,1,0,0.708584962,0.903731703,0.367656772,0.998403983,0.736050246,0
29,0,1,0,0.899522758,0.928720799,0.829611381,0.855821693,0.594947866,0
44,0,0,1,0.073551568,0.391453022,0.796681478,0.732678781,0.963045011,1
31,1,1,0,0.127259547,0.898691664,0.028443572,0.664214861,0.426921942,0
47,1,0,2,0.164510511,0.245103766,0.152591617,0.800927526,0.592598004,0
36,0,0,0,0.406647278,0.251370907,0.973863932,0.379327372,0.634247946,0
39,0,0,0,0.372661688,0.862854685,0.477573212,0.523710697,0.400165038,0
44,0,0,0,0.834892894,0.946192853,0.264637596,0.249410934,0.480036694,0
37,0,0,0,0.993362139,0.185042884,0.415022657,0.099002894,0.678660508,1
33,0,0,2,0.66056303,0.064620099,0.73825906,0.877474119,0.241751631,0
29,0,0,3,0.152180202,0.953891906,0.020618766,0.783336933,0.489007984,0
32,0,0,0,0.667341462,0.054458352,0.428266449,0.243736086,0.541196368,0
34,0,0,1,0.661650522,0.854742676,0.623462606,0.971617458,0.742336459,1
34,1,1,0,0.570890647,0.62975588,0.944334683,0.720352461,0.229064615,1
40,0,0,0,0.402294102,0.465930126,0.860849521,0.887804244,0.936677377,1
39,0,0,2,0.339558341,0.435530532,0.874072233,0.515068694,0.652816991,0
37,0,1,0,0.602831121,0.234287215,0.418366049,0.294723904,0.192796222,1
41,0,0,1,0.190755476,0.484400266,0.114966625,0.58341408,0.035073283,1
39,0,0,3,0.966887344,0.811008737,0.257031838,0.879684311,0.320056774,0
34,0,0,0,0.3471817,0.002460537,0.766673028,0.905649633,0.324103317,0
32,0,0,3,0.429207515,0.7366475,0.943843326,0.775702344,0.023907769,1
36,0,0,2,0.199504157,0.863946145,0.124931675,0.397406496,0.498805474,1
32,0,0,0,0.889747869,0.521386799,0.230610412,0.576806906,0.934549886,0
37,0,0,0,0.866417675,0.233643324,0.927018491,0.01215491,0.976577746,0
38,0,1,1,0.112164115,0.121366717,0.508606045,0.886948242,0.189061869,0
34,0,1,0,0.870414842,0.160343614,0.232035262,0.184905816,0.511153644,0
44,0,0,1,0.16353161,0.061995716,0.526337217,0.016454245,0.699019717,0
41,0,0,0,0.388017064,0.623463381,0.266852111,0.1836067,0.722224088,0
33,0,0,0,0.139396573,0.914823789,0.933435881,0.509125766,0.544758911,0
33,0,0,3,0.884109727,0.984278547,0.794376621,0.41827802,0.497914399,0
30,0,0,2,0.226749873,0.580005478,0.182332727,0.794885569,0.198171795,1
35,0,0,3,0.35077151,0.92391585,0.697247026,0.520461671,0.727206826,0
37,0,0,0,0.35073608,0.679109525,0.673504017,0.104097714,0.783852298,0
27,0,0,2,0.880695174,0.851586934,0.341228524,0.518411462,0.748864887,0
37,0,0,1,0.744546263,0.913222423,0.509615971,0.369118263,0.773614814,0
33,0,0,0,0.608018171,0.500980054,0.378605426,0.344396361,0.993234626,1
34,0,0,3,0.627078619,0.01490086,0.79948814,0.354475694,0.672634587,0
41,0,0,3,0.362857811,0.898842184,0.873707342,0.315708429,0.110899693,0
35,0,0,2,0.402388435,0.56678841,0.14955866,0.526873421,0.977615372,0
32,0,0,1,0.193563328,0.54819222,0.773973137,0.160214232,0.151486314,0
38,0,0,1,0.73582348,0.205292922,0.55596173,0.283339154,0.133929642,0
32,0,0,0,0.257896677,0.131691343,0.391242288,0.963668126,0.344028416,0
33,0,0,2,0.637698075,0.813037516,0.309477173,0.118115943,0.809167496,1
41,0,0,0,0.171665312,0.484978554,0.200550625,0.613954375,0.965899644,1
36,0,0,1,0.252613915,0.696592374,0.029466016,0.333491064,0.698959439,1
34,0,1,0,0.333722776,0.027316528,0.013311636,0.199201946,0.768735262,0
41,1,0,0,0.790278543,0.899119226,0.626601414,0.951675451,0.076106206,0
40,0,0,2,0.724618824,0.959271918,0.988504139,0.166855416,0.950834836,0
33,0,0,0,0.328097731,0.442551109,0.95861342,0.864071408,0.373473955,0
39,1,1,1,0.179098929,0.305916698,0.879244446,0.414082519,0.75959828,0
42,0,1,0,0.260611233,0.040421967,0.16456332,0.117437551,0.337699291,1
38,0,0,1,0.871426271,0.816225403,0.794144167,0.146286125,0.715195906,0
36,0,0,1,0.371518953,0.71992962,0.700207769,0.469234699,0.05500227,1
42,0,0,0,0.729590982,0.507677222,0.321101746,0.060611739,0.036822583,0
39,0,0,2,0.188473623,0.676077154,0.321730529,0.283159508,0.810462478,0
31,0,0,0,0.206753106,0.906706261,0.605569666,0.842941123,0.597780241,0
36,0,0,0,0.871857731,0.521645205,0.741570486,0.148010351,0.771220717,0
33,0,1,1,0.31812223,0.339399749,0.032797959,0.444169194,0.394674376,0
33,0,1,0,0.526529546,0.940827565,0.687197524,0.967696623,0.295765354,1
36,0,0,0,0.435949365,0.638112598,0.598721859,0.22831618,0.435159102,0
38,0,0,2,0.159326333,0.847451154,0.200787401,0.240940159,0.694259789,0
35,0,0,0,0.909881617,0.068453159,0.920079662,0.108474407,0.213014158,0
22,0,1,2,0.390432784,0.788882178,0.216412275,0.075026178,0.893641334,0
35,0,0,0,0.082443516,0.218924033,0.01863047,0.262066673,0.368390486,0
42,0,0,1,0.51999331,0.922769401,0.713486661,0.735705895,0.504540353,0
30,0,0,0,0.309456057,0.909921728,0.305434833,0.944311647,0.449439609,0
41,0,1,2,0.133257128,0.267768311,0.235189333,0.071751848,0.914693151,0
42,0,0,0,0.93179283,0.713630107,0.732842758,0.687680764,0.601391474,1
31,0,0,2,0.078230541,0.280506857,0.678628725,0.980876119,0.064146883,0
34,0,0,0,0.673875782,0.090314906,0.814697802,0.858501308,0.541498232,1
27,1,0,1,0.668536263,0.976520736,0.531546734,0.741088271,0.203431505,0
38,0,1,0,0.189694917,0.557319317,0.452828458,0.813033054,0.959226355,0
37,1,1,0,0.373594747,0.888393798,0.762776394,0.539681887,0.496562734,0
40,0,0,0,0.913756553,0.501088817,0.047183629,0.790801405,0.547505562,1
41,0,0,2,0.003128683,0.914795092,0.863085182,0.629226437,0.318588427,1
42,0,0,2,0.769717799,0.663834486,0.696077934,0.629372422,0.42603536,0
38,0,1,3,0.026673524,0.845187411,0.592403772,0.45409282,0.162363222,0
42,0,0,2,0.225485952,0.479501149,0.249985562,0.503071488,0.631917845,0
35,1,0,3,0.73527411,0.226141175,0.100345254,0.548607679,0.088151646,0
36,0,0,0,0.889356639,0.109844571,0.294900793,0.21974265,0.529023941,1
34,0,0,0,0.600202948,0.704081112,0.381838581,0.552718618,0.78734028,0
38,0,1,0,0.142382629,0.784106887,0.566517452,0.053611437,0.472006168,0
35,0,1,0,0.865567982,0.040756912,0.729287211,0.882700133,0.413759615,0
35,0,1,2,0.301745557,0.982685167,0.311946908,0.890552948,0.27638417,1
35,0,0,0,0.182945286,0.266120298,0.58691183,0.501756734,0.304880894,0
42,0,0,0,0.849048246,0.666802471,0.537304765,0.914767336,0.636873948,0
36,0,0,2,0.14890947,0.172092603,0.934184358,0.720562852,0.245428927,0
42,0,0,0,0.040060645,0.22616983,0.461925567,0.284660729,0.398333791,0
38,0,0,0,0.027704257,0.608905271,0.43140678,0.981765677,0.497415596,1
35,0,0,0,0.425479032,0.966114316,0.531792402,0.447009127,0.81214913,0
34,0,0,0,0.696097813,0.839439739,0.735121587,0.366295894,0.71645036,1
33,0,0,1,0.009790709,0.634961939,0.687598042,0.734374754,0.972626875,0
32,0,1,2,0.244971252,0.660524608,0.459760425,0.490566244,0.050583439,0
39,0,0,0,0.479936871,0.129349991,0.687455571,0.059959473,0.478433849,1
38,0,0,0,0.579043972,0.350509593,0.466654896,0.964421138,0.978763207,1
45,0,0,0,0.950112944,0.117749716,0.057646692,0.20825345,0.454698231,1
38,0,0,2,0.197390114,0.523141016,0.295283151,0.91254961,0.5736222,0
